Drama-Id  Figurenname Geschlecht
jn65.0	Burgei,	-
jn65.0	Mirzl,	-
jn65.0	Waberl,	-
jn65.0	Annerl,	-
jn65.0	Gretl, , Mägde am Adamshofe	-
jn65.0	Muckerl, Kühjunge	-
jn65.0	Die alte Burgerliese	-
jn65.0	Jakob,	-
jn65.0	Vroni, , ihre Enkel	-
jn65.0	Levy, ein Hausierer	-
jn65.0	Die Baumahm	-
jn65.0	Rosl,	-
jn65.0	Kathrein, , ihre Nichten	-
jn65.0	Der Bader von Ottenschlag	-
jn65.0	Erster Schwärzer	-
jn65.0	Zweiter Schwärzer	-
tff9.0	Die Warheit.	-
tff9.0	Wühterich.	-
tff9.0	Geistlicher.	-
tff9.0	Weltlicher.	-
tff9.0	Bürger.	-
tff9.0	Teutschland.	-
tff9.0	Wahremund.	-
tff9.0	Hoffnung.	-
tff9.0	Friede.	-
tff9.0	Drey singende Engel oder Knaben.	-
tff9.0	Mars.	-
tff9.0	Junker Reinhart.	-
tff9.0	Sausewind.	-
tff9.0	Das Gerüchte.	-
tff9.0	Wolraht.	-
tff9.0	Staatsmann.	-
tff9.0	Misstrau.	-
tff9.0	Oßmann.	-
tff9.0	Cham.	-
tff9.0	Jberus.	-
tff9.0	Batavia mit ihren 7. Töchtern.	-
tff9.0	Degenwehrt.	-
tff9.0	Römischer Kaiser,	-
tff9.0	König in Franckreich,	-
tff9.0	Königin in Schweden,	-
tff9.0	Vulkan, , diese dreyallerhöchste Personen reden nichts.	-
tff9.0	Degenwehrt / Obrister.	-
tff9.0	Drewes Kikintlag,	-
tff9.0	Beneke Dudeldei / , zwey Bauren	-
tff9.0	Hans Hun / Korporal.	-
tff9.0	Göbbeke / Drewessen Weib.	-
tff9.0	Sausewind.	-
tff9.0	Junker Reinhart.	-
tff9.0	Bullerbrok / Sausewindes Junge.	-
tff9.0	Rosemund / die schöne Schäfferin / deß Sausewindes Liebste.	-
kd4v.0	Hermann, ein reicher junger Baron und überzähliger Beamter.	-
kd4v.0	Herr Blasse, sein Vormund und Güter-Verwalter.	-
kd4v.0	Amalie Blase, dessen Schwägerin, Witwe.	-
kd4v.0	Auguste, deren Tochter.	-
kd4v.0	Herr Schmerl, der Hausfreund.	-
kd4v.0	Spitz, Hermann's Hofmeister und Faktotum bei Blase.	-
kd4v.0	Bedienter.	-
v3rz.0	Georg Merklin.	-
v3rz.0	Eduard Jagisch, Oboespieler.	-
v3rz.0	Anna, seine Frau.	-
v3rz.0	Beider Sohn, acht Jahre alt.	-
v3rz.0	Ein Dienstmädchen.	-
t3sh.0	Merkurius, in der Gestalt des Sosia, nur mit seinem bekannten Hut (petasus).	-
t3sh.0	Sosia, Sklave, junger Rüpel mit Hut mit Flügelchen (143), Wollmantel.	-
t3sh.0	Jupiter, in der Gestalt des Amphitruo, nur durch ein goldenes Stirnband von diesem unterschieden.	-
t3sh.0	Alkumena, junge Gattin des Amphitruo.	-
t3sh.0	Amphitruo, in kriegerischer Feldherrntracht.	-
t3sh.0	Thessala, Magd.	-
t3sh.0	Blepharo, Offizier in Kriegstracht.	-
t3sh.0	Bromia, Sklavin.	-
tphz.0	Der verspielt krämer.	-
tphz.0	Kratzels, die krämerin.	-
tphz.0	Der burger.	-
tphz.0	Deß burgers fraw.	-
tphz.0	Knecht Heintz.	-
tphz.0	Die köchin.	-
n3cn.0	Anton Höflmaier, genannt »der Klosterwirt«.	-
n3cn.0	Loni, seine Pflegetochter.	-
n3cn.0	Fritz Baumiller, Landschaftsmaler.	-
n3cn.0	Die Lohner Traudl.	-
n3cn.0	Pauli, ihr Sohn.	-
n3cn.0	Der Röthelbachbauer.	-
n3cn.0	Muckl, sein Sohn.	-
n3cn.0	Der alte Pechlerlehnl.	-
n3cn.0	Der Lehrer.	-
n3cn.0	Der Huberbauer.	-
n3cn.0	Der Schneiderjackl.	-
n3cn.0	Der Kramerlenz.	-
n3cn.0	Der Hochzeitlader.	-
n3cn.0	Die Schmiedin.	-
n3cn.0	Nandl,	-
n3cn.0	Stasi,	-
n3cn.0	Modei,	-
n3cn.0	Franzl, Sennerinnen.	-
n3cn.0	Loisl, der Gaisbub.	-
n3cn.0	Resl, Kellnerin.	-
n3cn.0	Die Brautmutter.	-
n3cn.0	Regerl, Hochzeiterin.	-
n3cn.0	Toni, Hochzeiter.	-
n3cn.0	Kaspar, Holzknecht.	-
n3cn.0	Moni.	-
rksp.0	Emilia Galotti.	-
rksp.0	Odoardo,	-
rksp.0	Claudia Galotti, Eltern der Emilia.	-
rksp.0	Hettore Gonzaga, Prinz von Guastalla.	-
rksp.0	Marinelli, Kammerherr des Prinzen.	-
rksp.0	Camillo Rota, einer von des Prinzen Räten.	-
rksp.0	Conti, Maler.	-
rksp.0	Graf Appiani.	-
rksp.0	Gräfin Orsina.	-
rksp.0	Angelo, und einige Bediente.	-
wpvj.0	Kunrad der Zweite, römischer Kaiser.	-
wpvj.0	Gisela, seine Gemahlin.	-
wpvj.0	Heinrich, Kunrads und Giselas zwölfjähriger Sohn.	-
wpvj.0	Ernst,	-
wpvj.0	Hermann, Söhne der Gisela erster Ehe.	-
wpvj.0	Warmann, Bischof von Konstanz.	-
wpvj.0	Odo, Graf von Champagne.	-
wpvj.0	Hugo von Egisheim, Graf im Elsaß.	-
wpvj.0	Werner von Kiburg,	-
wpvj.0	Mangold von Veringen, Grafen in Schwaben.	-
wpvj.0	Adalbert von Falkenstein,.	-
wpvj.0	Warin, schwäbische Edle.	-
wpvj.0	Geistliche und weltliche Reichsstände. Kriegsleute. Volk.	-
vn60.0	Theseus	Herzog von Athen
vn60.0	Pirithous	atheniensischer Feldherr
vn60.0	Artesius	atheniensischer Hauptmann
vn60.0	Palämon	
vn60.0	Arcites	Neffen des thebanischen Königs Kreon
vn60.0	Valerius	ein thebanischer Edelmann
vn60.0	Sechs Ritter	-
vn60.0	Ein Herold	-
vn60.0	Kerkermeister	-
vn60.0	Ein Freier der Tochter des Kerkermeisters	-
vn60.0	Ein Arzt	-
vn60.0	Bruder und	-
vn60.0	Freunde des Kerkermeisters	-
vn60.0	Ein Edelmann	-
vn60.0	Gerrold	ein Schulmeister
vn60.0	Hippolyta	eine Amazone, Braut des Theseus
vn60.0	Emilia	Schwester des Theseus
vn60.0	Drei Königinnen	-
vn60.0	Die Tochter des Kerkermeisters	-
vn60.0	Dienstfrauen der Emilia. Landleute. Boten. Ein Mann	welcher Hymen vorstellt. Ein Knabe. Ein Henker. Wache. Dienstboten. Landmädchen. Nymphen.
vn60.0	Scene: Athen und seine Umgebung	außer im ersten Act, wo die Handlung auch in Theben und seiner Umgebung vor sich geht.
jn73.0	Graf Peter v. Finsterberg.	-
jn73.0	Lux, dessen Revierjäger.	-
jn73.0	Hell, Pfarrer von Kirchfeld.	-
jn73.0	Brigitte, seine Haushälterin.	-
jn73.0	Vetter, Pfarrer von St. Jakob in der Einöd.	-
jn73.0	Anna Birkmeier, ein Dirndl aus St. Jakob.	-
jn73.0	Michel Berndorfer.	-
jn73.0	Thalmüller-Loisl.	-
jn73.0	Der Schulmeister von Altötting.	-
jn73.0	Der Wirt an der Wegscheid.	-
jn73.0	Sein Weib.	-
jn73.0	Hannsl, beider Sohn.	-
jn73.0	Der Wurzelsepp.	-
jn73.0	Landleute von Altötting und Kirchfeld.	-
jn73.0	Kranzeljungfern.	-
jn73.0	Musikanten.	-
rfm5.0	Der Apotheker	-
rfm5.0	Kaufmann Zirngibl, Hauptmann der freiwilligen Feuerwehr	-
rfm5.0	Der Braumeister	-
rfm5.0	Der Kommandant	-
rfm5.0	Der Gendarm	-
rfm5.0	Die Frau Kommandant	-
rfm5.0	Fräulein Agnes, Zirngibls Haushälterin	-
rfm5.0	Innocentia	-
rfm5.0	Die alte Wahn vom Kupferhammer	-
rfm5.0	Der Wirt	-
rfm5.0	Der billige Jakob	-
rfm5.0	Heinrich, der Sohn	-
rfm5.0	Lehmann, Käse- und Zigarrenhändler	-
rfm5.0	Anna, Schnittwarenhändlerin, Passauer Kaufleute zum Markt gereist	-
rfm5.0	1. Bauer	-
rfm5.0	2. Bauer	-
x3bf.0	Lulu.	-
x3bf.0	Alwa Schön, Schriftsteller.	-
x3bf.0	Rodrigo Quast, Athlet.	-
x3bf.0	Schigolch.	-
x3bf.0	Alfred Hugenberg, Zögling einer Korrektionsanstalt.	-
x3bf.0	Die Gräfin Geschwitz.	-
x3bf.0	Marquis Casti-Piani.	-
x3bf.0	Bankier Puntschu.	-
x3bf.0	Journalist Heilmann.	-
x3bf.0	Magelone.	-
x3bf.0	Kadidja Di Santa Croce, ihre Tochter.	-
x3bf.0	Bianetta Gazil.	-
x3bf.0	Ludmilla Steinberg.	-
x3bf.0	Bob, Groom.	-
x3bf.0	Ein Polizeikommissär.	-
x3bf.0	Herr Hunidei.	-
x3bf.0	Kungu Poti, kaiserlicher Prinz von Uahubee.	-
x3bf.0	Dr. Hilti, Privatdozent.	-
x3bf.0	Jack.	-
q3hr.0	Bartolomeo Rucellai.	-
q3hr.0	Atalanta Rucellai.	-
q3hr.0	Sigismondo Baffi.	-
ntqj.0	Kascha,	-
ntqj.0	Tetka,	-
ntqj.0	Libussa, Schwestern.	-
ntqj.0	Primislaus,	-
ntqj.0	Domaslav,	-
ntqj.0	Lapak,	-
ntqj.0	Biwoy, Wladiken.	-
ntqj.0	Wlasta,	-
ntqj.0	Dobromila,	-
ntqj.0	Swartka,	-
ntqj.0	Slawa,	-
ntqj.0	Dobra, Dienerinnen der Schwestern.	-
ntqj.0	Ein Weib mit einem Kinde.	-
ntqj.0	Landleute.	-
ntqj.0	Gewaffnete.	-
ntqj.0	Diener.	-
tv6h.0	Friedrich, ein Grossdestillateur.	-
tv6h.0	Amalie, seine Ehefrau.	-
tv6h.0	Lisette, Amaliens Kammerzofe.	-
tv6h.0	Drei Gespenster.	-
wznj.0	Martin Humbrecht, ein Metzger.	-
wznj.0	Frau Humbrecht.	-
wznj.0	Evchen Humbrecht, ihre Tochter.	-
wznj.0	Lissel, ihre Magd.	-
wznj.0	Magister Humbrecht.	-
wznj.0	Major Lindsthal.	-
wznj.0	Lieutenant von Gröningseck.	-
wznj.0	Lieutenant von Hasenpoth	-
wznj.0	Wirtin im »Gelben Kreuz«.	-
wznj.0	Marianel, eine Magd darin.	-
wznj.0	Frau Marthan, eine Lohnwäscherin.	-
wznj.0	Fiskal.	-
wznj.0	Zween Fausthämmer.	-
wznj.0	Blutschreiber, Geschworne stumme Personen.	-
t971.0	Longimanus, Geisterkönig.	-
t971.0	Pamphilius, sein erster Kammerdiener.	-
t971.0	Fee Aprikosa.	-
t971.0	Fee Amarillis.	-
t971.0	Erster Zauberer.	-
t971.0	Zweiter Zauberer.	-
t971.0	Ein Feuergeist.	-
t971.0	Erste Drude.	-
t971.0	Zweite Drude.	-
t971.0	Der Winter.	-
t971.0	Der Sommer.	-
t971.0	Der Herbst.	-
t971.0	Der Frühling.	-
t971.0	Die Hoffnung.	-
t971.0	Kolibri, ein Genius.	-
t971.0	Koliphonius, ein böser Genius, Wächter des Zaubergartens.	-
t971.0	Die Stimme des singenden Baumes.	-
t971.0	Zephises, ein Magier, als Geist.	-
t971.0	Eduard, sein Sohn.	-
t971.0	Florian Waschblau, sein Diener.	-
t971.0	Mariandl, Köchin.	-
t971.0	Ein Nachbar von Eduard.	-
t971.0	Veritatius, Beherrscher der Insel der Wahrheit.	-
t971.0	Modestina, seine Tochter.	-
t971.0	Aladin, sein erster Höfling.	-
t971.0	Amine, eine Engländerin.	-
t971.0	Osillis,	-
t971.0	Amazilli,	-
t971.0	Bitta,	-
t971.0	Lira, vier verschleierte Mädchen.	-
t971.0	Ein Herold.	-
t971.0	Zauberer. Feen. Luftgeister. Feuergeister. Genien. Gefolge des Geisterkönigs. Verwünschte im Zaubergarten. Eduards Nachbarn. Inselbewohner. Zwei Diener des Herolds. Zwei Mohren. Wache.	-
qknj.0	Peter Alexiewitsch, Zar von Rußland.	-
qknj.0	Alexis Petrowitsch, sein Sohn.	-
qknj.0	Katharina Alexiewna, Peters Gemahlin.	-
qknj.0	Eudoxia Lapuchin, Peters frühere Gemahlin, verstoßen, unter dem Namen Helena im Kloster Susdal.	-
qknj.0	Fürst Alexander Menzikof.	-
qknj.0	Oberst Gordon, ein Schotte, Begleiter Peters.	-
qknj.0	Dosithei, Erzbischof von Rostow.	-
qknj.0	Stephan Iwanowitsch Glebof, Generalmajor,	-
qknj.0	Basil Dolgoruki, Generallieutenant,	-
qknj.0	Alexander Kikin, Admiral,	-
qknj.0	Abraham Lapuchin, Eudoxiens Bruder, , Bojaren.	-
qknj.0	Euphrosyne, Geliebte des Alexis.	-
qknj.0	Oberst Schepelew, Kommandeur der Preobraschinskyschen Grenadiere.	-
qknj.0	Hauptmann Markof.	-
qknj.0	Ein Page Menzikofs.	-
qknj.0	Ein Diener Kikins.	-
qknj.0	Ein Diener Glebofs.	-
qknj.0	Ein Adjutant Dolgorukis.	-
qknj.0	Ein Schiffer.	-
qknj.0	Ein Steuermann.	-
qknj.0	Zwei Matrosen.	-
qknj.0	Zwei Bürger von Moskau.	-
qknj.0	Bojaren.	-
qknj.0	Wachen, Soldaten, Bauern und Volk.	-
pkng.0	König Gunther.	-
pkng.0	Hagen Tronje.	-
pkng.0	Dankwart, dessen Bruder.	-
pkng.0	Volker, der Spielmann.	-
pkng.0	Giselher,	-
pkng.0	Gerenot, Brüder des Königs.	-
pkng.0	Rumolt, der Küchenmeister.	-
pkng.0	Siegfried.	-
pkng.0	Ute, die Witwe König Dankwarts.	-
pkng.0	Kriemhild, ihre Tochter.	-
pkng.0	Recken, Volk.	-
pn22.0	König Gunther.	-
pn22.0	Hagen Tronje.	-
pn22.0	Dankwart.	-
pn22.0	Volker.	-
pn22.0	Giselher.	-
pn22.0	Gerenot.	-
pn22.0	Wulf,	-
pn22.0	Truchs, Recken.	-
pn22.0	Siegfried.	-
pn22.0	Ute.	-
pn22.0	Kriemhild.	-
pn22.0	Brunhild, Königin von Isenland.	-
pn22.0	Frigga, ihre Amme.	-
pn22.0	Ein Kaplan.	-
pn22.0	Ein Kämmerer.	-
pn22.0	Recken, Volk, Mägde, Zwerge.	-
t9p6.0	Kaiser Heinrich VI., aus dem Hause Hohenstaufen	-
t9p6.0	Philipp, sein Bruder	-
t9p6.0	Irmengard, Pfalzgräfin am Rhein, Gemahlin Conrads von Hohenstaufen, Oheims des Kaisers	-
t9p6.0	Agnes, ihre Tochter	-
t9p6.0	Philipp August, König von Frankreich, unter dem Namen: Herzog von Burgund, als sein eigener Gesandte	-
t9p6.0	Heinrich der Löwe, Herzog von Braunschweig	-
t9p6.0	Heinrich, dessen Sohn	-
t9p6.0	Der Erzbischof von Mainz	-
t9p6.0	Der Burggraf des Kaisers	-
t9p6.0	Theobald, ein vertrauter Diener Heinrichs des Löwen	-
t9p6.0	Deutsche Fürsten, Ritter und Prälaten	-
t9p6.0	Frauen der Pfalzgräfin	-
t9p6.0	Französische Ritter und Troubadours	-
t9p6.0	Deutsche und französische Edelknaben	-
t9p6.0	Kaiserliche Marschälle und Herolde	-
t9p6.0	Kampfrichter. Feldhauptleute. Masken	-
t9p6.0	Balletpersonal zur pantominischen Darstellung der Verbindung des Rheins mit der Seine	-
t9p6.0	Ritter und Hoffräuleins beim Kampfspiel	-
t9p6.0	Kaiserliche Dienerschaft. Trabanten	-
t9p6.0	Krieger Heinrichs des Löwen. Wache. Volk	-
t9p6.0	Venus	-
t9p6.0	Das Sinnbild des Rheins	-
t9p6.0	Das Sinnbild der Seine	-
t9p6.0	Hymen	-
t9p6.0	Amor	-
t9p6.0	Die Grazien	-
t9p6.0	Die Sinnbilder deutschen Heldenmuthes	-
t9p6.0	Die Sinnbilder des rheinischen Weinbaues	-
t9p6.0	Gefolge der Seine	-
t9p6.0	Gefolge des Rheins	-
t9p6.0	Ritter	-
t9p6.0	Ritterfräuleins	-
t8tr.0	Der Doctor.	-
t8tr.0	Kilian, sein Diener.	-
t8tr.0	Schlaukopf.	-
t8tr.0	Germania.	-
t8tr.0	Antigone.	-
t8tr.0	Medea.	-
t8tr.0	Der Romantiker.	-
t8tr.0	Der Philosoph.	-
t8tr.0	Eine Fremde.	-
t8tr.0	Zwei Gensd'armen.	-
t8tr.0	Chor der Sklaven.	-
tz9d.0	Karl der Siebente, König von Frankreich.	-
tz9d.0	Königin Isabeau, seine Mutter.	-
tz9d.0	Agnes Sorel, seine Geliebte.	-
tz9d.0	Philipp der Gute, Herzog von Burgund.	-
tz9d.0	Graf Dunois, Bastard von Orleans.	-
tz9d.0	La Hire,	-
tz9d.0	Du Chatel, königliche Offiziere.	-
tz9d.0	Erzbischof von Reims.	-
tz9d.0	Chatillon, ein burgundischer Ritter.	-
tz9d.0	Raoul, ein lothringischer Ritter.	-
tz9d.0	Talbot, Feldherr der Engelländer.	-
tz9d.0	Lionel,	-
tz9d.0	Fastolf, englische Anführer.	-
tz9d.0	Montgomery, ein Walliser.	-
tz9d.0	Ratsherren von Orleans.	-
tz9d.0	Ein englischer Herold.	-
tz9d.0	Thibaut d'Arc, ein reicher Landmann.	-
tz9d.0	Margot,	-
tz9d.0	Louison,	-
tz9d.0	Johanna, seine Töchter.	-
tz9d.0	Etienne,	-
tz9d.0	Claude Marie,	-
tz9d.0	Raimond, ihre Freier.	-
tz9d.0	Bertrand, ein anderer Landmann.	-
tz9d.0	Die Erscheinung eines schwarzen Ritters.	-
tz9d.0	Köhler und Köhlerweib.	-
tz9d.0	Soldaten und Volk, königliche Kronbediente, Bischöfe, Mönche, Marschälle, Magistratspersonen, Hofleute und andere stumme Personen im Gefolge des Krönungszuges.	-
kmdh.0	Graf Conrad von Hohenfels, Gesandter	-
kmdh.0	Graf Adolph von Hohenfels, sein Neffe, Attaché	-
kmdh.0	Leblanc, Banquier	-
kmdh.0	Charles,	-
kmdh.0	Denise, , seine Kinder	-
kmdh.0	Amélie,	-
kmdh.0	Fleure, , Pensionairinnen	-
kmdh.0	Veit Werninger, Sonnenwirth und Holzhändler im Kinzigthal im Schwarzwald	-
kmdh.0	Gertrud, seine Frau	-
kmdh.0	Rosalie (Rosel),	-
kmdh.0	Dorothea (Dorle), , beider Töchter	-
kmdh.0	Bastian Leuthard, sein Geschäftsführer	-
kmdh.0	Steffen Kirchberger, Hofbauer von Simonswalde, Dorotheas Bräutigam	-
kmdh.0	Lisbeth   1  Maierin, eine junge Wittwe, seine Schwester	-
kmdh.0	Peter,	-
kmdh.0	Michel, , Knechte im Sonnenwirthshaus	-
kmdh.0	Kathrin, Magd	-
kmdh.0	Ein Diener Leblancs	-
kmdh.0	Mehrere junge Herren	-
t4rs.0	Orasia, verwittwete Königinn in Thracien	-
t4rs.0	Orpheus, der erst ganz neulich vermählet worden	-
t4rs.0	Eurydice, dessen neu-vermählte Frau	-
t4rs.0	Ismene, eine vertraute Hof-Fräulein der Orasia	-
t4rs.0	Eurimedes, ein Freund vom Orpheus	-
t4rs.0	Chor der Gespielinnen von Eurydice	-
t4rs.0	Chor des Gefolges von Orasia	-
t4rs.0	Cephisa, eine Nymphe von derselben	-
t4rs.0	Pluto	-
t4rs.0	Chor der Bedienten des Pluto	-
t4rs.0	Ascalax, einer von dessen Bedienten	-
t4rs.0	Chor der glückseeligen Geister	-
t4rs.0	Chor der verdammten Geister	-
t4rs.0	Die Priesterinn des Bacchus	-
qh0j.0	Professor Dr. Niemeyer, Direktor des Königlichen Gymnasiums.	-
qh0j.0	Jadwiga, seine zweite Frau.	-
qh0j.0	Fritz, sein Sohn aus erster Ehe.	-
qh0j.0	von Kannewurf, Landrat.	-
qh0j.0	Mollwein, Assessor.	-
qh0j.0	Brunner, Sanitätsrat.	-
qh0j.0	Kleinstüber, Major a.D.	-
qh0j.0	Goldbaum, Fabrikant.	-
qh0j.0	Falk, Rechtsanwalt.	-
qh0j.0	Tamaschke, Polizeisekretär.	-
qh0j.0	Hoppe, Polizeiinspektor.	-
qh0j.0	Potzkowski, Schutzmann.	-
qh0j.0	Lydia Link, Mitglied des Stadttheaters.	-
qh0j.0	Schimke, Pedell.	-
qh0j.0	Olga, Stubenmädchen bei Niemeyer.	-
qh0j.0	Schladebach, Bäckermeister.	-
qh0j.0	Kurt von Zedlitz, Brutus.	-
qh0j.0	Pöhlmann, (Catilina).	-
qh0j.0	Klausing, (Spartacus).	-
qh0j.0	Cassius,	-
qh0j.0	Widukind,	-
qh0j.0	Vercingetorix,	-
qh0j.0	Sempronius Grachus,	-
qh0j.0	Mucius Scävola,	-
qh0j.0	Harmodios,	-
qh0j.0	Aristogeiton,	-
qh0j.0	Karl Wilhelm Frommelt, (Möros), , Mitglieder der »ehrenfesten und freien Blutsverbindung Antityrannia« Gymnasiasten.	-
qh0j.0	Ein Piccolo.	-
qh0j.0	Ein Kasinomitglied.	-
qh0j.0	Ein Bäckergeselle.	-
qh0j.0	Ein Schutzmann.	-
qh0j.0	Zwei Wachtposten der Antityrannia.	-
qh0j.0	Polizisten.	-
v3tw.0	Dr. Bernhardi, Professor für interne Medizin, Direktor des Elisabethinums.	-
v3tw.0	Dr. Ebenwald, Professor für Chirurgie, Vizedirektor.	-
v3tw.0	Dr. Cyprian, Professor für Nervenkrankheiten.	-
v3tw.0	Dr. Pflugfelder, Professor für Augenkrankheiten.	-
v3tw.0	Dr. Filitz, Professor für Frauenkrankheiten.	-
v3tw.0	Dr. Tugendvetter, Professor für Hautkrankheiten.	-
v3tw.0	Dr. Löwenstein, Dozent für Kinderkrankheiten.	-
v3tw.0	Dr. Schreimann, Dozent für Halskrankheiten.	-
v3tw.0	Dr. Adler, Dozent für pathologische Anatomie.	-
v3tw.0	Dr. Oskar Bernhardi,	-
v3tw.0	Dr. Kurt Pflugfelder, Assistenten Bernhardis.	-
v3tw.0	Dr. Wenger, Assistent Tugendvetters.	-
v3tw.0	Hochroitzpointner, Kandidat der Medizin.	-
v3tw.0	Ludmilla, Krankenschwester.	-
v3tw.0	Professor Dr. Flint, Unterrichtsminister.	-
v3tw.0	Hofrat Dr. Winkler, im Unterrichtsministerium.	-
v3tw.0	Franz Reder, Pfarrer der Kirche zum Heiligen Florian.	-
v3tw.0	Dr. Goldenthal, Verteidiger.	-
v3tw.0	Dr. Feuermann, Bezirksarzt in Oberhollabrunn.	-
v3tw.0	Kulka, ein Journalist.	-
v3tw.0	Ein Diener bei Bernhardi.	-
v3tw.0	Ein Diener im Elisabethinum.	-
v3tw.0	Ein Diener im Unterrichtsministerium.	-
kmdw.0	Adolph von Nassau, Kaiser von Deutschland	-
kmdw.0	Amalgundis, seine Nichte	-
kmdw.0	Ritter Günther von Nollingen	-
kmdw.0	Ritter Schelm vom Berge	-
kmdw.0	Meister Alessandro, des Kaisers Arzt und Astrolog	-
kmdw.0	Heinrich von Praunheim, Stadtschultheiß zu Frankfurt am Main	-
kmdw.0	Jutta, seine Tochter	-
kmdw.0	Junker Friedmann von Sonnenberg	-
kmdw.0	Konrad von Stade	-
kmdw.0	Ein Ritter	-
kmdw.0	Antonio Bandini, longobardischer Falkenhändler	-
kmdw.0	Daniel Auffenthaler, Silberarbeiter aus Augsburg	-
kmdw.0	Beata Auffenthalerin, seine Frau	-
kmdw.0	Pfeffer-Rösel, eine Lebkuchenhändlerin aus Nürnberg	-
kmdw.0	Giulio, Bandini's Diener	-
kmdw.0	Ralph Strichauer, Nollingens Waffenmeister	-
kmdw.0	Ein Thorwart	-
kmdw.0	Ein Spruchsprecher	-
kmdw.0	Vier Schauspieler	-
kmdw.0	Ein Narr beim Mummenschanz	-
kmdw.0	Ein Geheimschreiber	-
kmdw.0	Ein kaiserlicher Trabant	-
kmdw.0	Der Reichsmarschalk	-
kmdw.0	Ein kaiserlicher Leibdiener	-
kmdw.0	Volk	-
kmdw.0	Ritter und Damen beim Bankett	-
kmdw.0	Waffenherolde	-
kmdw.0	Kaiserliche Trabanten	-
kmdw.0	Kaufleute auf der Messe	-
kmdw.0	Zwerge	-
kmdw.0	Narren	-
kmdw.0	Maskierte Kinder	-
qdmw.0	Messer Braccio.	-
qdmw.0	Madonna Dianora.	-
qdmw.0	Die Amme.	-
s9j7.0	Abū Kitāl (Vater des Kampfes), Scheik der Ān'allāh.	-
s9j7.0	Bēn Tefālah (Sohn des Friedens), Scheik der Kirām.	-
s9j7.0	Babel.	-
s9j7.0	Bibel (Bēnt'ullāh).	-
s9j7.0	Der Hākawāti (Märchenerzähler).	-
s9j7.0	Der Kādi.	-
s9j7.0	Der Imām.	-
s9j7.0	Mārah Dūrimēh, die »Menschheitsseele«.	-
s9j7.0	Schēfakā (die Morgenröte), Babels Tochter.	-
s9j7.0	Ein schwarzer Vorbeter.	-
s9j7.0	Der Scheik der Hāïnīn.	-
s9j7.0	Der Scheik der Munāfikīn.	-
s9j7.0	Der Scheik der Gēr Amīn.	-
s9j7.0	Der Scheik der Bēni Hār.	-
s9j7.0	Der Scheik der Schukūk.	-
s9j7.0	Der Scheik der Ūkalā.	-
s9j7.0	Der Scheik der Schuttār.	-
s9j7.0	Der Scheik der Hūkamā.	-
tvg7.0	Fürst Wladimir Zabórrek, ein Bräutigam.	-
tvg7.0	Graf Hellmuth Patzig, ein Schwiegerpapa.	-
tvg7.0	Gräfin Meta Patzig, eine Schwiegermama.	-
tvg7.0	Gräfin Kathi Patzig, eine jugendliche Braut.	-
